"Año","Estacion","Barco","Sexo","Largo","Peso"
2012,"Verano","Serena","Macho",7.94057496388916,59.7689479376879
2012,"Verano","Serena","Hembra",7.14784734577791,57.7437686593927
2012,"Verano","Serena","Hembra",9.1071418573649,101.025961055591
2012,"Verano","Serena","Macho",7.27677105800044,51.6818800162586
2012,"Verano","Serena","Hembra",10.7771927617642,121.4070023144
2012,"Verano","Serena","Macho",8.26206105912522,77.5596193075787
2012,"Verano","Serena","Macho",8.69088592305733,67.7604971412854
2012,"Verano","Serena","Hembra",9.44260432514608,105.081288259857
2012,"Verano","Serena","Macho",7.67841954415086,67.2261505478202
2012,"Verano","Serena","Hembra",7.71247389830991,82.9461114460109
2012,"Verano","Serena","Macho",7.77305661381865,59.5244763991824
2012,"Verano","Serena","Macho",8.21919422149336,60.1278116487636
2012,"Verano","Serena","Hembra",8.98417856958828,104.584469661928
2012,"Verano","Serena","Macho",10.0797690188185,87.6098027936097
2012,"Verano","Serena","Hembra",8.83393580979699,104.341254047814
2012,"Verano","Serena","Macho",8.16044649810195,69.0658738525564
2012,"Verano","Serena","Macho",5.88892544408539,27.8512824483424
2012,"Verano","Serena","Macho",10.2159260071356,106.171275686932
2012,"Verano","Serena","Macho",8.62612761763797,73.5851741213444
2012,"Verano","Serena","Macho",9.67572758758089,112.889633251176
2012,"Verano","Serena","Macho",8.12700719175246,79.4824329787192
2012,"Verano","Serena","Macho",5.29165044557634,21.4859358493425
2012,"Verano","Serena","Hembra",9.41025458973431,89.7734291151677
2012,"Verano","Serena","Hembra",6.71297375135041,49.8781957156478
2012,"Verano","Serena","Macho",7.92226976203767,66.2660515493159
2012,"Verano","Serena","Macho",8.31339848025453,69.7621154580027
2012,"Verano","Serena","Macho",6.31791781329881,38.7377414154589
2012,"Verano","Serena","Hembra",7.26034807279769,52.2128347625864
2012,"Verano","Serena","Hembra",8.93143926599434,109.999319699004
2012,"Verano","Serena","Macho",9.1626982382756,76.0595749714771
2012,"Verano","Serena","Hembra",9.17775104913845,97.7903994596673
2012,"Verano","Serena","Hembra",8.3598899393562,81.838723903189
2012,"Verano","Serena","Hembra",7.21071834485807,57.3568592575099
2012,"Verano","Serena","Hembra",8.92287748256731,92.5079123722329
2012,"Verano","Serena","Macho",9.15861516617796,84.6449656021156
2012,"Verano","Serena","Hembra",7.8037195079157,79.7256061410657
2012,"Verano","Serena","Hembra",9.33874199294159,93.3252291987568
2012,"Verano","Serena","Hembra",7.89599696494287,64.408831210462
2012,"Verano","Serena","Macho",12.4564387951197,179.177144882251
2012,"Verano","Serena","Hembra",9.49805854144659,100.808054124096
2012,"Verano","Serena","Macho",9.73381934822444,110.994442847811
2012,"Verano","Serena","Macho",10.1147444517193,114.503210188202
2012,"Verano","Serena","Hembra",8.01964638234695,52.7357164945567
2012,"Verano","Serena","Macho",8.92998382289599,81.1830132152311
2012,"Verano","Serena","Hembra",6.91241950061666,46.0681812227635
2012,"Verano","Serena","Macho",9.00737524883348,83.0777092953204
2012,"Verano","Serena","Macho",10.4404344682449,112.651857853544
2012,"Verano","Serena","Macho",4.43245257997403,17.0488562644633
2012,"Verano","Serena","Hembra",7.62484354956593,72.6616060134113
2012,"Verano","Serena","Macho",6.27753654298121,33.1305771174883
2012,"Verano","Serena","Hembra",5.49974126291779,34.5240017364211
2012,"Verano","Serena","Hembra",8.60150090991532,98.3463389356318
2012,"Verano","Serena","Macho",12.4578591316515,173.375199976639
2012,"Verano","Serena","Macho",6.55984171861299,34.8752442197566
2012,"Verano","Serena","Macho",7.4140891932238,43.7758502835849
2012,"Verano","Serena","Macho",8.08584345126671,64.9010897225056
2012,"Verano","Serena","Hembra",8.16748916800331,98.1055744489453
2012,"Verano","Serena","Hembra",8.11277630560402,81.6343720827319
2012,"Verano","Serena","Hembra",9.8396490153095,107.907938584889
2012,"Verano","Serena","Hembra",9.25440716613867,85.1452725203378
2012,"Verano","Serena","Macho",6.856159101695,41.6307435061489
2012,"Verano","Serena","Macho",5.47773643917019,19.2266950507893
2012,"Verano","Serena","Macho",7.78121095184969,53.1078462899777
2012,"Verano","Serena","Hembra",8.48297649338567,82.8872559592253
2012,"Verano","Serena","Macho",6.57649670913811,31.444825194842
2012,"Verano","Serena","Hembra",9.18302534845245,100.795931276916
2012,"Verano","Serena","Macho",4.82756996161984,22.8732690326283
2012,"Verano","Serena","Macho",8.04094118415845,68.7119288443592
2012,"Verano","Serena","Macho",7.91525131597097,65.5417384014179
2012,"Verano","Serena","Macho",6.6307597696888,41.3952526197274
2012,"Verano","Serena","Hembra",6.17884368019661,42.6475443413635
2012,"Verano","Serena","Hembra",8.16746362696106,94.8828629621011
2012,"Verano","Serena","Hembra",9.12114968494959,94.2133181887519
2012,"Invierno","Rocadencia","Macho",8.6092919918347,65.5804617549977
2012,"Invierno","Rocadencia","Hembra",9.28963370902186,109.757145806906
2012,"Invierno","Rocadencia","Hembra",11.2508471773014,180.439110873385
2012,"Invierno","Rocadencia","Macho",4.90747239102702,21.1580573116992
2012,"Invierno","Rocadencia","Hembra",8.39380488232663,103.945927399078
2012,"Invierno","Rocadencia","Macho",7.01753653806625,34.0432350255757
2012,"Invierno","Rocadencia","Macho",9.23635721504636,79.8671279083057
2012,"Invierno","Rocadencia","Hembra",9.95773933733471,139.224324547733
2012,"Invierno","Rocadencia","Hembra",6.37379665777989,43.7812264339773
2012,"Invierno","Rocadencia","Hembra",7.13327687672061,66.5920922026332
2012,"Invierno","Rocadencia","Hembra",8.38932040854075,91.4309193920445
2012,"Invierno","Rocadencia","Macho",6.12482351543394,39.0935103935308
2012,"Invierno","Rocadencia","Hembra",9.09034644216375,131.443493166223
2012,"Invierno","Rocadencia","Macho",6.72124430762159,36.8817317227529
2012,"Invierno","Rocadencia","Macho",7.0907178319621,41.2060092914689
2012,"Invierno","Rocadencia","Macho",7.49708356796249,52.9474588282565
2012,"Invierno","Rocadencia","Macho",5.94560109843595,31.3794212540539
2012,"Invierno","Rocadencia","Macho",7.64981575048473,56.789001193687
2012,"Invierno","Rocadencia","Macho",8.69669384972778,61.6619521894304
2012,"Invierno","Rocadencia","Macho",9.03689717684828,88.7387206536291
2012,"Invierno","Rocadencia","Hembra",8.26985495015924,82.2863942357049
2012,"Invierno","Rocadencia","Hembra",8.53677321865548,68.6976009227184
2012,"Invierno","Rocadencia","Macho",7.79485380870883,59.005924465538
2012,"Invierno","Rocadencia","Hembra",10.9630160503637,167.927031743099
2012,"Invierno","Rocadencia","Macho",7.58317834276906,48.4707638501191
2012,"Invierno","Rocadencia","Macho",6.88219422157054,43.2463818289383
2012,"Invierno","Rocadencia","Macho",7.09812346942461,47.1032696791457
2012,"Invierno","Rocadencia","Hembra",7.45537739484466,76.2838313264349
2012,"Invierno","Rocadencia","Macho",9.48487663191082,86.3610286469345
2012,"Invierno","Rocadencia","Macho",10.2293268756767,118.893735628261
2012,"Invierno","Rocadencia","Hembra",7.28775832100195,70.8291817569106
2012,"Invierno","Rocadencia","Macho",7.94619771547523,65.5148798047471
2012,"Invierno","Rocadencia","Hembra",8.64132397568765,100.448419660376
2012,"Invierno","Rocadencia","Hembra",6.33991232607591,39.7585794491551
2012,"Invierno","Rocadencia","Macho",7.01942262019298,38.7002205816585
2012,"Invierno","Rocadencia","Hembra",9.23986603813468,83.6148021492703
2012,"Invierno","Rocadencia","Macho",5.9012059148294,33.4389216763837
2012,"Invierno","Rocadencia","Hembra",10.4412931570619,137.888849699749
2012,"Invierno","Rocadencia","Hembra",7.27371020846606,59.0640408659647
2012,"Invierno","Rocadencia","Hembra",9.7038497072579,87.09774299703
2012,"Invierno","Rocadencia","Hembra",9.63040437254616,105.740236900117
2012,"Invierno","Rocadencia","Hembra",9.60662461374511,113.979442927165
2012,"Invierno","Rocadencia","Macho",7.76084062058329,58.6345810519627
2012,"Invierno","Rocadencia","Macho",5.65099808696195,31.0590860069172
2012,"Invierno","Rocadencia","Hembra",7.0168602183112,71.1710532179702
2012,"Invierno","Rocadencia","Macho",7.10797300578939,49.2300201546406
2012,"Invierno","Rocadencia","Macho",7.08276970566938,53.9875528876871
2012,"Invierno","Rocadencia","Hembra",8.77152746072997,75.2727190351633
2012,"Invierno","Rocadencia","Macho",7.1420545214091,49.7029632192913
2012,"Invierno","Rocadencia","Hembra",8.67302397317051,94.5776358917429
2012,"Invierno","Rocadencia","Hembra",7.41120896812767,52.8760979851555
2012,"Invierno","Rocadencia","Macho",8.14398378924059,53.9081242868687
2012,"Invierno","Rocadencia","Hembra",9.02374848143325,114.281386736709
2012,"Invierno","Rocadencia","Macho",8.42503815655178,64.177672467749
2012,"Invierno","Rocadencia","Macho",5.59240572230448,21.3718009890854
2012,"Invierno","Rocadencia","Macho",8.64830273101151,90.6671949838765
2012,"Invierno","Rocadencia","Hembra",7.69043500555228,73.43165621041
2012,"Invierno","Rocadencia","Macho",8.36662823578274,51.4271322962008
2012,"Invierno","Rocadencia","Hembra",9.34553846881335,100.302398586588
2012,"Invierno","Rocadencia","Macho",7.64182525393331,55.8572895531959
2012,"Invierno","Rocadencia","Macho",5.58518929091867,28.5611812640423
2012,"Invierno","Rocadencia","Macho",7.59756412046119,55.3199474528555
2012,"Invierno","Rocadencia","Hembra",10.7746754742163,151.082513584947
2012,"Invierno","Rocadencia","Hembra",10.0164064339466,132.912083687839
2012,"Invierno","Rocadencia","Hembra",10.3160486446394,118.24676145636
2012,"Invierno","Rocadencia","Macho",5.8379168723623,31.7857180771984
2012,"Invierno","Rocadencia","Macho",7.85207157371944,62.189811829224
2012,"Invierno","Rocadencia","Macho",7.71879716063972,62.9000430137149
2012,"Invierno","Rocadencia","Hembra",6.16862093464799,44.5448184059398
2012,"Invierno","Rocadencia","Macho",6.7461510786225,40.8235813765421
2012,"Invierno","Rocadencia","Macho",8.17807245172295,63.1524064542235
2012,"Invierno","Rocadencia","Macho",6.51929289034715,40.0261367133751
2012,"Invierno","Rocadencia","Hembra",9.00885200061095,94.7075387436491
2012,"Invierno","Rocadencia","Hembra",7.1002843402794,40.5548182567621
2012,"Invierno","Rocadencia","Hembra",8.709420327875,96.3011069338538
2012,"Invierno","Rocadencia","Hembra",8.59113917101419,71.0407519190641
2012,"Invierno","Rocadencia","Macho",6.58030362843745,44.4440957838196
2012,"Invierno","Rocadencia","Macho",6.02287326707214,34.6701839628939
2012,"Invierno","Rocadencia","Macho",7.11524895238353,45.7703204592325
2012,"Invierno","Rocadencia","Macho",7.33244289907087,55.7735190475629
2012,"Invierno","Rocadencia","Hembra",8.88994916646325,78.444486614803
2012,"Invierno","Rocadencia","Hembra",9.02154847098736,112.339702404327
2012,"Invierno","Rocadencia","Macho",7.38785693320408,54.5422235798966
2012,"Invierno","Rocadencia","Macho",6.95135827817549,51.5394849624046
2012,"Invierno","Rocadencia","Macho",8.10790811446379,56.0932495022213
2012,"Invierno","Rocadencia","Hembra",8.73271201914487,77.3598436152683
2012,"Invierno","Rocadencia","Macho",6.98997490734845,46.8697653771168
2012,"Invierno","Rocadencia","Macho",7.96996497306361,68.8322970507397
2012,"Invierno","Rocadencia","Macho",7.52966982473006,45.0870008770997
2012,"Invierno","Rocadencia","Macho",7.21948646401653,46.6394256295311
2012,"Invierno","Rocadencia","Hembra",7.74994669707487,75.6895234993905
2012,"Invierno","Rocadencia","Macho",7.02780476842665,50.1850794915869
2012,"Invierno","Rocadencia","Hembra",6.83931721692119,57.7327976849214
2012,"Invierno","Rocadencia","Macho",7.06461831391079,43.6924184937025
2012,"Invierno","Rocadencia","Hembra",7.94447173150725,75.6892116200718
2012,"Invierno","Rocadencia","Macho",6.14513554819365,33.4096917078232
2012,"Invierno","Rocadencia","Macho",6.21251097327931,43.0476337961061
2012,"Invierno","Rocadencia","Macho",8.23730309129389,68.4582119704744
2012,"Invierno","Rocadencia","Macho",7.65613915496654,54.0563053542178
2012,"Invierno","Rocadencia","Macho",7.07436451126091,44.7856183293756
2012,"Invierno","Ventarrón","Macho",6.98696962743047,51.1338228602652
2012,"Invierno","Ventarrón","Macho",7.5454098180206,56.4059548869572
2012,"Invierno","Ventarrón","Hembra",7.2303910667104,60.0937352573459
2012,"Invierno","Ventarrón","Macho",7.88721203436859,46.9925571468564
2012,"Invierno","Ventarrón","Macho",7.41634616603244,53.248669929386
2012,"Invierno","Ventarrón","Macho",7.81568143552501,62.4028644328963
2012,"Invierno","Ventarrón","Macho",7.36328440719262,55.017024647642
2012,"Invierno","Ventarrón","Macho",8.63766351819293,68.9478299420407
2012,"Invierno","Ventarrón","Macho",8.20071283140475,66.5120769947265
2012,"Invierno","Ventarrón","Macho",8.3202172946331,68.4747436821872
2012,"Invierno","Ventarrón","Macho",6.39059610452283,40.8656526183669
2012,"Invierno","Ventarrón","Macho",7.93388743421936,62.4766196823431
2012,"Invierno","Ventarrón","Macho",7.58989515555843,50.9376559657189
2012,"Invierno","Ventarrón","Hembra",7.04343578929639,56.8212181268005
2012,"Invierno","Ventarrón","Hembra",9.38862077376276,85.9316419818889
2012,"Invierno","Ventarrón","Macho",7.71994111083926,57.2673745467842
2012,"Invierno","Ventarrón","Macho",4.52013814186889,19.2779376573799
2012,"Invierno","Ventarrón","Macho",6.87799498112796,42.9428472800102
2012,"Invierno","Ventarrón","Hembra",6.85063892827162,43.5276699944171
2012,"Invierno","Ventarrón","Hembra",7.21154597264678,49.1345840032153
2012,"Invierno","Ventarrón","Macho",7.18177309309328,49.1413904655603
2012,"Invierno","Ventarrón","Hembra",9.36724256642599,104.081133167443
2012,"Invierno","Ventarrón","Hembra",8.18838639912969,88.753411896583
2012,"Invierno","Ventarrón","Macho",7.40789485845356,48.6284201382239
2012,"Invierno","Ventarrón","Hembra",9.22089091001835,96.5329493313042
2012,"Invierno","Ventarrón","Macho",8.32554974805477,60.8753517735964
2012,"Invierno","Ventarrón","Hembra",8.70818258732703,81.7907122190752
2012,"Invierno","Ventarrón","Macho",8.74899425870165,62.869097691254
2012,"Invierno","Ventarrón","Macho",7.01849279419471,47.0910153489579
2012,"Invierno","Ventarrón","Macho",5.01855555579824,22.3507939933658
2012,"Invierno","Ventarrón","Macho",6.67966436261863,38.9160391226407
2012,"Invierno","Ventarrón","Macho",6.50680182313363,42.3230719467435
2012,"Invierno","Ventarrón","Macho",9.17454981703063,82.6359999418412
2012,"Invierno","Ventarrón","Hembra",8.16839544887888,85.8726390560618
2012,"Invierno","Ventarrón","Macho",5.98046097416053,30.4041277167592
2012,"Invierno","Ventarrón","Macho",7.6050610950446,50.1327410738421
2012,"Invierno","Ventarrón","Macho",7.65277772082622,58.7459869338003
2012,"Invierno","Ventarrón","Hembra",9.20226456918255,105.958871738164
2012,"Invierno","Ventarrón","Macho",5.65364541812423,30.797201241435
2012,"Invierno","Ventarrón","Macho",8.14623258482449,70.2381875637027
2012,"Invierno","Ventarrón","Macho",8.86913484974425,71.4609321902769
2012,"Invierno","Ventarrón","Hembra",7.41039644397897,55.1846181497322
2012,"Invierno","Ventarrón","Hembra",7.47127419340682,67.7200954037154
2012,"Invierno","Ventarrón","Macho",9.67759750920697,89.354705909227
2012,"Invierno","Ventarrón","Macho",9.15649674766311,100.017500518963
2012,"Invierno","Ventarrón","Macho",7.62501664777555,60.0643621884279
2012,"Invierno","Ventarrón","Macho",6.56603060938791,37.6969830069355
2012,"Invierno","Ventarrón","Hembra",5.3029874200766,28.4684635884537
2012,"Invierno","Ventarrón","Macho",7.98211325638198,52.2863919712898
2012,"Invierno","Ventarrón","Macho",7.28797883094478,51.846678421239
2012,"Invierno","Ventarrón","Macho",6.60635390790817,42.433844064983
2012,"Invierno","Ventarrón","Macho",5.2773191199727,21.5522490399296
2012,"Invierno","Ventarrón","Macho",6.11150345159861,28.0731097150592
2012,"Invierno","Ventarrón","Hembra",9.00012894644825,92.2247359080665
2012,"Invierno","Ventarrón","Macho",7.60528386527254,36.5151239942322
2012,"Invierno","Ventarrón","Hembra",7.39989901577603,59.6135512822473
2012,"Invierno","Ventarrón","Hembra",9.19813387985513,105.404563719625
2012,"Invierno","Ventarrón","Hembra",9.75907746405534,104.970860181507
2012,"Invierno","Ventarrón","Macho",7.16992326324722,46.4262506100736
2012,"Invierno","Ventarrón","Macho",6.31351719912727,42.0115823519466
2012,"Invierno","Ventarrón","Macho",8.30866860253584,68.8520714499312
2012,"Invierno","Ventarrón","Macho",7.69131708735043,65.3805047831436
2012,"Invierno","Ventarrón","Macho",8.72577090132455,70.2642911177188
2012,"Invierno","Ventarrón","Hembra",9.6660849228062,99.835251406006
2012,"Invierno","Ventarrón","Macho",8.54463252531643,71.9753678786008
2012,"Invierno","Ventarrón","Hembra",8.37683186113163,94.3239609825674
2012,"Invierno","Ventarrón","Hembra",8.96378586785759,105.162227375167
2012,"Invierno","Ventarrón","Hembra",8.67433431479872,89.2380097453849
2012,"Invierno","Ventarrón","Macho",7.65986570813302,52.5144825550768
2012,"Invierno","Ventarrón","Macho",8.37899582514592,69.9456015267623
2012,"Invierno","Ventarrón","Macho",7.71649176357742,57.7306263534555
2012,"Invierno","Ventarrón","Macho",7.32855924051129,43.5728851051551
2012,"Invierno","Ventarrón","Macho",6.88709127415319,50.4801558930008
2012,"Invierno","Ventarrón","Hembra",9.31372022974044,100.620866275164
2012,"Invierno","Ventarrón","Macho",9.03145322200931,86.0938073746104
2012,"Invierno","Ventarrón","Macho",7.29920495188656,58.1508820959556
2012,"Invierno","Ventarrón","Hembra",7.92275594824432,74.8974014714105
2012,"Invierno","Ventarrón","Hembra",9.44575777637229,100.122250037346
2012,"Invierno","Ventarrón","Macho",7.83360213464397,56.9289339314595
2012,"Invierno","Ventarrón","Macho",7.07784617237914,45.0034938708161
2012,"Invierno","Ventarrón","Macho",7.69399160985741,60.4388110313177
2012,"Invierno","Ventarrón","Macho",6.93712679124824,49.4918073221179
2012,"Invierno","Ventarrón","Hembra",7.9064569204449,69.5966344781504
2012,"Invierno","Ventarrón","Hembra",9.45661908868865,97.980759111805
2012,"Invierno","Ventarrón","Macho",7.3266046425247,46.4561100757896
2012,"Invierno","Ventarrón","Hembra",8.06092412064751,62.1240160590829
2012,"Invierno","Ventarrón","Hembra",7.5554075685084,53.3735162041452
2012,"Invierno","Ventarrón","Macho",6.90295261568594,46.9287863289243
2012,"Invierno","Ventarrón","Macho",5.69240054686606,27.6252107263796
2012,"Invierno","Ventarrón","Macho",7.8379674159763,67.554974384833
2012,"Invierno","Ventarrón","Macho",6.37086152728582,29.0380042613876
2012,"Invierno","Ventarrón","Macho",6.69106876182822,43.4764797516165
2012,"Invierno","Ventarrón","Macho",8.27257288088097,77.364128105585
2012,"Invierno","Ventarrón","Macho",5.95710844852445,28.6034585293246
2012,"Invierno","Ventarrón","Macho",9.84943530139924,102.035749253509
2012,"Invierno","Ventarrón","Macho",7.86717942307203,58.0928485038471
2012,"Invierno","Ventarrón","Hembra",9.64618387703467,118.765290139101
2012,"Invierno","Ventarrón","Hembra",9.3343332483764,76.8645502526462
2012,"Invierno","Ventarrón","Macho",9.13068968231099,97.6924206209673
2012,"Invierno","Ventarrón","Hembra",8.91603868464027,92.7868517054771
2012,"Invierno","Rubí","Hembra",9.48106407480946,114.86557886011
2012,"Invierno","Rubí","Macho",7.53378077292372,64.001580652137
2012,"Invierno","Rubí","Macho",5.36691825247339,27.7716252946087
2012,"Invierno","Rubí","Macho",7.82261001440935,49.7452160679179
2012,"Invierno","Rubí","Macho",8.17358032785221,62.0649663747385
2012,"Invierno","Rubí","Macho",5.78005326498947,30.1886246435767
2012,"Invierno","Rubí","Hembra",7.31939607644193,49.4736880629453
2012,"Invierno","Rubí","Macho",6.85749747829457,48.6765988917853
2012,"Invierno","Rubí","Hembra",7.80872922415221,51.81071736123
2012,"Invierno","Rubí","Hembra",8.25447128729032,65.6769365189486
2012,"Invierno","Rubí","Macho",6.79553778330584,41.6623887426443
2012,"Invierno","Rubí","Hembra",8.86128475440242,80.0284152192605
2012,"Invierno","Rubí","Macho",9.22062740766105,82.0201199463769
2012,"Invierno","Rubí","Macho",7.24860097724158,56.3559769953623
2012,"Invierno","Rubí","Macho",7.93952664746451,70.387733624562
2012,"Invierno","Rubí","Hembra",9.95953215116184,125.312065766504
2012,"Invierno","Rubí","Macho",7.38865280095629,45.0216891125558
2012,"Invierno","Rubí","Hembra",9.58851022813532,127.197818370892
2012,"Invierno","Rubí","Hembra",9.27984680256627,96.2313224973561
2012,"Invierno","Rubí","Hembra",8.16348816833222,66.514207164559
2012,"Invierno","Rubí","Macho",6.82503812958779,40.962831999547
2012,"Invierno","Rubí","Hembra",10.0375943349567,126.919304776794
2012,"Invierno","Rubí","Hembra",8.74070138586484,99.8877845149205
2012,"Invierno","Rubí","Macho",6.97159376441536,44.9257678357323
2012,"Invierno","Rubí","Hembra",9.31034270882146,79.9233886537368
2012,"Invierno","Rubí","Macho",8.04265766134102,52.2328814744144
2012,"Invierno","Rubí","Hembra",8.74832061145109,87.7952649717669
2012,"Invierno","Rubí","Macho",6.5594831941634,34.0100924189843
2012,"Invierno","Rubí","Macho",8.06321697641095,67.3470415614061
2012,"Invierno","Rubí","Hembra",8.1866517996087,94.0428156963804
2012,"Invierno","Rubí","Macho",6.74961196380074,41.859996431445
2012,"Invierno","Rubí","Macho",8.65642978259562,68.1813497838392
2012,"Invierno","Rubí","Macho",6.91657962760556,46.3116556006247
2012,"Invierno","Rubí","Macho",7.59915373912317,54.1960552637952
2012,"Invierno","Rubí","Hembra",8.06197763745083,59.5782124078751
2012,"Invierno","Rubí","Macho",5.1626485216603,22.1569189332368
2012,"Invierno","Rubí","Macho",7.11653728162587,59.8091518247639
2012,"Invierno","Rubí","Macho",9.2482009118449,78.7157481775354
2012,"Invierno","Rubí","Macho",5.97457328303744,30.0147921311285
2012,"Invierno","Rubí","Hembra",7.92273409965035,65.7626812864706
2012,"Invierno","Rubí","Hembra",9.09887185008794,121.998010285844
2012,"Invierno","Rubí","Hembra",10.057598842804,137.226969614486
2012,"Invierno","Rubí","Macho",8.48120872424465,66.1972837722702
2012,"Invierno","Rubí","Macho",5.77061088411833,33.2276096393414
2012,"Invierno","Rubí","Macho",6.41812319473912,43.9956467972124
2012,"Invierno","Rubí","Hembra",8.19916558120135,67.6901294494351
2012,"Invierno","Rubí","Hembra",7.29864344903497,64.4581002448774
2012,"Invierno","Rubí","Macho",7.63705605872926,53.9003406148719
2012,"Invierno","Rubí","Macho",5.95699830334091,36.0272924393517
2012,"Invierno","Rubí","Hembra",8.17784173120869,79.318272936489
2012,"Invierno","Rubí","Macho",7.27649234566283,49.1560607787621
2012,"Invierno","Rubí","Macho",4.70224768071344,19.4664076516474
2012,"Invierno","Rubí","Macho",7.91958134013044,63.7381778247682
2012,"Invierno","Rubí","Macho",6.47446809724394,34.2494539350664
2012,"Invierno","Rubí","Macho",6.99675752008178,45.7531515937024
2012,"Invierno","Rubí","Macho",6.3961227282437,38.3180418494646
2012,"Invierno","Rubí","Macho",6.49053123965686,40.4248082119747
2012,"Invierno","Rubí","Macho",7.23931557951243,59.971298566609
2012,"Invierno","Rubí","Macho",5.78583129347042,27.3163766305357
2012,"Invierno","Rubí","Macho",8.36275016285334,72.4828139595124
2012,"Invierno","Rubí","Macho",8.28517198955089,78.7083297695018
2012,"Invierno","Rubí","Hembra",9.07478304475641,106.408313820258
2012,"Invierno","Rubí","Hembra",8.405683360622,88.0204961563327
2012,"Invierno","Rubí","Macho",8.0287845352867,64.8364090099777
2012,"Invierno","Rubí","Macho",7.76934089050306,61.1229698021598
2012,"Invierno","Rubí","Macho",7.02307379432052,52.4557113692425
2012,"Invierno","Rubí","Hembra",8.54709787635036,71.2325072583538
2012,"Invierno","Rubí","Macho",6.1066472615947,35.6176326211532
2012,"Invierno","Rubí","Macho",4.41110978564625,18.2504103247381
2012,"Invierno","Rubí","Macho",8.03792099252332,72.4311857550435
2012,"Invierno","Rubí","Hembra",9.98998403416127,120.107780392114
2012,"Invierno","Rubí","Hembra",8.58297196588497,84.0146064464683
2012,"Invierno","Rubí","Macho",8.0231323322197,64.800223589278
2012,"Invierno","Rubí","Hembra",10.3107072363434,90.2260123368934
2012,"Invierno","Rubí","Macho",5.76783216449872,31.8282345624458
2012,"Invierno","Rubí","Macho",9.25250744972069,95.5782866484738
2012,"Invierno","Rubí","Macho",6.10236335364674,36.3170220226621
2012,"Invierno","Rubí","Hembra",7.06469907047039,54.147393884373
2012,"Invierno","Rubí","Macho",5.24850598765479,25.522439296747
2012,"Invierno","Rubí","Macho",7.43891471016257,55.8707033019955
2012,"Invierno","Rubí","Hembra",10.2315119704484,98.4108924489995
2012,"Invierno","Rubí","Macho",7.50856668240738,53.5091363517182
2012,"Invierno","Rubí","Hembra",7.70668760494008,63.9279001477065
2012,"Invierno","Rubí","Hembra",8.36045969041699,86.6138110170793
2012,"Invierno","Rubí","Macho",7.4167851966599,53.7338937973583
2012,"Invierno","Rubí","Macho",5.84953216852813,29.0633485072638
2012,"Invierno","Rubí","Hembra",8.24026718936623,89.0324770955535
2012,"Invierno","Rubí","Hembra",7.56595960831818,57.6471877167154
2012,"Invierno","Rubí","Hembra",9.04880689669914,79.8417386472458
2012,"Invierno","Rubí","Macho",7.09392849029473,46.688645517428
2012,"Invierno","Rubí","Macho",8.66310842108026,79.8417533752653
2012,"Invierno","Rubí","Macho",6.87586411126359,34.3862798324122
2012,"Invierno","Rubí","Hembra",7.46821771322243,57.927917288628
2012,"Invierno","Rubí","Hembra",8.95433938623102,62.1839741900032
2012,"Invierno","Rubí","Macho",4.72667335027197,20.5971785377581
2012,"Invierno","Rubí","Hembra",10.3582547146771,124.403172895148
2012,"Invierno","Rubí","Macho",6.16250404785716,32.3953585058512
2012,"Invierno","Rubí","Macho",8.43604055628296,77.8004222087165
2012,"Invierno","Rubí","Hembra",9.22442122049854,105.591564783884
2012,"Invierno","Rubí","Macho",6.35119613474772,34.3053360602897
2012,"Invierno","Solymar","Macho",7.16515486399623,46.2780328293122
2012,"Invierno","Solymar","Macho",7.02780880716076,39.7099489558456
2012,"Invierno","Solymar","Macho",8.83853609224669,69.8676701967363
2012,"Invierno","Solymar","Macho",7.88487815252886,58.9882590941346
2012,"Invierno","Solymar","Macho",5.79836126919827,28.0386964002959
2012,"Invierno","Solymar","Hembra",9.02532461324566,112.923557068202
2012,"Invierno","Solymar","Hembra",9.56368881120216,88.0933050016973
2012,"Invierno","Solymar","Macho",6.01597527780648,38.8069140310869
2012,"Invierno","Solymar","Hembra",6.98438691360222,70.4267131192229
2012,"Invierno","Solymar","Macho",7.07190482731081,51.1294999919287
2012,"Invierno","Solymar","Macho",8.55262655383202,67.1185047547034
2012,"Invierno","Solymar","Hembra",10.1345423622596,141.711939699037
2012,"Invierno","Solymar","Macho",7.22338999762053,48.5575826240182
2012,"Invierno","Solymar","Macho",7.96579613120196,68.9995081978193
2012,"Invierno","Solymar","Macho",8.37520363951881,66.8999447484143
2012,"Invierno","Solymar","Hembra",9.37148236733124,119.607293763491
2012,"Invierno","Solymar","Macho",6.71335529723242,44.3814098413459
2012,"Invierno","Solymar","Macho",7.12925220919252,46.3722630877965
2012,"Invierno","Solymar","Macho",5.78477809156398,27.6552768182328
2012,"Invierno","Solymar","Macho",4.47815832324269,21.3802288772552
2012,"Invierno","Solymar","Hembra",7.3516936361431,83.0064169250301
2012,"Invierno","Solymar","Hembra",7.8907413036032,76.2465458683898
2012,"Invierno","Solymar","Hembra",7.35939227467789,60.3757607441731
2012,"Invierno","Solymar","Hembra",9.63646899517751,102.014678414394
2012,"Invierno","Solymar","Macho",9.09801604639979,90.1320439549575
2012,"Invierno","Solymar","Hembra",5.67297143994847,48.8910438709145
2012,"Invierno","Solymar","Hembra",7.06193597761212,66.6377799208782
2012,"Invierno","Solymar","Macho",6.87413533079761,41.7273333899716
